director	nombre	primaryName
nm1665932	3	Kike Maíllo
nm10770267	1	Archie Hekagery
nm13907722	1	Bani Marhaen
nm3572929	1	Paul Knight
nm2022248	3	Naoyoshi Shiotani
nm4357944	1	Anne Zohra Berrached
nm6733309	1	Nine Antico
nm1189816	2	Kamen Kalev
nm0521803	1	Aku Louhimies
nm1824290	2	Marco Dutra
nm1795697	2	Caetano Gotardo
nm1893148	2	Pablo Agüero
nm0186566	1	Véro Cratzborn
nm1730036	1	Kim Chang-ju
nm7012390	2	Santhosh Ananddram
nm3695991	1	Gianluca Jodice
nm0073384	6	Emmanuelle Bercot
nm0481866	3	Marion Laine
nm2008046	1	Mohamed Nadif
nm0858762	2	Drew Thomas
nm3007868	1	Brendan Kyle Cochrane
nm2815063	1	Caio Cobra
nm0382327	1	Laurent Heynemann
nm1539934	1	Denis Kryuchkov
nm2081348	1	Hilton Ariel Ruiz
nm3456466	1	Louisa Warren
nm4364862	1	Martin Makariev
nm4578458	1	Matías Ganz
nm9664965	1	B. Jeevan Reddy
nm11220764	1	Rajrajan
nm0042996	1	Jean-Christophe Averty
nm3889282	1	Ant Horasanli
nm2237691	1	Julie Kimmel
nm2572228	3	Jeethu Joseph
nm3230448	1	Tom Gormican
nm2660491	1	Éric Cazes
nm1834181	1	Chad Hendricks
nm3838569	1	Méliane Marcaggi
nm6914507	2	Matías Szulanski
nm0661125	1	Orlando Pardo
nm3668049	2	Krishna Vijay
nm2892925	1	Michael Merino
nm0957169	3	Daniel Zirilli
nm3184434	2	Mikhail Red
nm4100750	1	Carlo Francisco Manatad
nm5698755	1	Sharan Sharma
nm13573468	2	Grswkk
nm5799519	2	Tomohiro Furukawa
nm3045214	1	Stavros Pamballis
nm0221177	1	Channa Deshapriya
nm0355542	1	Edward Hall
nm3289246	1	Gok Kim
nm3291437	1	Sun Kim
nm13370173	1	Yoon Min-sik
nm10587263	1	Riccardo Chemello
nm0920950	1	Jude Weng
nm1966532	1	Martin Owen
nm0225010	2	Lav Diaz
nm4399917	1	Manbhavan Singh
nm10614623	1	Sagar
nm0507425	2	Kevin Lewis
nm9320045	1	Florian Mortan
nm6831657	1	Liwei Fu
nm0664607	3	Goran Paskaljevic
nm0664582	2	Wladyslaw Pasikowski
nm3783786	1	Sarjono Sutrisno
nm10465405	1	Morgan le Faucheur
nm6141300	1	Pierre Zellner
nm2537631	1	Douglas Attal
nm0185252	1	Simon Cox
nm3797575	2	Srijit Mukherji
nm1189201	1	Patrick Durham
nm0901441	1	Paul G. Volk
nm0715636	3	Peyton Reed
nm5728875	1	Muhammad Usamah Zaid
nm3211470	1	Robert Eggers
nm8684743	1	Mohan G.
nm11383558	1	Stunt Mahesh
nm3378539	1	Sebastian Mattukat
nm5768434	1	Jorge Diaz de Bedoya
nm6511969	1	Michael Kovich Jr.
nm4702675	1	Areel Abu Bakar
nm5394449	2	Ahmed Khaled
nm14404242	1	Ahmed Khaled Mousa
nm6002647	1	Andrew Dean
nm11046058	1	Tran Thanh Huy
nm9065840	1	Kazuto Arai
nm2415859	2	James Mark
nm5992050	1	Alex Chung
nm5527445	1	Guillaume de Fontenay
nm1912503	1	Frédéric Farrucci
nm3574246	1	Marco Bonfanti
nm6207518	1	Riccardo Salvetti
nm0008243	1	Rustem Abdrashev
nm12334780	1	I. Kolyada
nm13498791	1	Prince Oak Oakleyski
nm0348389	2	Mike Gunther
nm1911624	1	Milos Avramovic
nm0407517	1	Takahiro Ikezoe
nm5027946	1	Mohamed Hamaky
nm6538002	1	Teng Cheng
nm11082788	1	Li Wei
nm1815188	1	Giles Alderson
nm3972347	1	Leena Manimekalai
nm1218281	4	Jon Watts
nm0520749	1	Robert Lorenz
nm2601775	1	Yûichirô Hirakawa
nm0383688	6	Shinji Higuchi
nm1688972	1	Ikki Todoroki
nm4931151	1	Matt Bilen
nm0681401	1	Luc Picard
nm0198912	1	Lars Damoiseaux
nm9829530	1	Digpal Lanjekar
nm7308376	1	Fraser Precious
nm11071153	1	Satish Vegesna
nm1441566	2	Marwan Hamed
nm5729704	2	Faisal Ishak
nm0535706	1	Jose Magan
nm2041678	1	Takaharu Ozaki
nm4469445	2	Julia Ducournau
nm10009785	1	Fay Yu
nm0049371	2	Jaume Balagueró
nm10073192	1	Charlotte Dauphin
nm2010048	1	Pierre Perifel
nm1170339	2	Julius Avery
nm12359884	1	Kim Hyeong-joo
nm11744290	1	Kaiyi Liu
nm11744289	1	Xinyu Qiu
nm10965293	1	Vishwanath Arigela
nm1011407	1	Irfan Kamal
nm1894520	8	Trivikram Srinivas
nm1983812	1	Piyapan Choopetch
nm5929652	1	Mike Garrick
nm5474363	1	Joseph Mbah
nm1954072	3	Han Jae-rim
nm1495944	1	Pierre Creton
nm2586324	1	Trish Sie
nm0606111	1	Satoshi Morota
nm1959554	1	Norman C. Linton
nm0097517	1	Derrick Borte
nm5598223	1	Stallone Vaiaoga-Ioasa
nm1010213	1	Ty Roberts
nm5373590	2	Aeneas Middleton
nm3976308	1	Joe Begos
nm8028557	1	Rae Red
nm1345541	1	Upi Avianto
nm4469041	1	Rémy Four
nm4469012	1	Julien War
nm5292971	1	S.R. Farman
nm3596665	1	Mike Singh
nm5293228	1	Sabahat Zaidi
nm0026174	2	John Andreas Andersen
nm1326535	5	Sundar C.
nm1537157	2	Kim Ji-hoon
nm0463156	3	Sandra Kogut
nm0528969	1	Philippe Lyon
nm1249411	1	Xiaolu Xue
nm1194585	1	Tamae Garateguy
nm0008080	2	Olivier Abbou
nm0787444	1	Jamal Shah
nm0259052	1	Eric Paul Erickson
nm3304337	2	Jon Kondelik
nm1457361	1	Anna Mastro
nm3905844	1	Jean-Marc Chapoulie
nm2889273	1	Filippo Meneghetti
nm1049573	1	Hinde Boujemaa
nm6515462	1	Abba Makama
nm2994480	1	Armando Capó
nm0609619	1	Oualid Mouaness
nm1755171	1	Kabir Bhatia
nm3656010	1	Said El Marouk
nm2559488	1	Deva Katta
nm10886649	1	N. Rajasekar
nm2480204	2	Navdeep Singh
nm1848132	1	Sanjiv Jaiswal
nm11213783	1	K.V. Kathirvelu
nm3623373	1	Raouf Abd El Aziz
nm1505934	3	Tarek Alarian
nm13727740	1	Ahmed Maher
nm10879834	1	Mtjj
nm6673045	1	Marc di Domenico
nm0002198	1	Charles Aznavour
nm0804408	3	Erik Skjoldbjærg
nm4037204	2	Lee Sang-yong
nm1892926	1	Brian Andrew Mendoza
nm3326145	1	Rinio Dragasaki
nm5650556	2	R.S. Durai Senthilkumar
nm7790036	1	Ammad Azhar
nm4830945	1	Akira Hashimoto
nm2001457	1	Tomomi Ikeda
nm2359768	2	Chiaki Kon
nm0913809	1	Hiroshi Watanabe
nm1494696	1	Shunji Yoshida
nm2638662	1	Yulene Olaizola
nm1948370	1	Wayne Shipley
nm1750425	1	Caroline Fourest
nm0037867	3	Yann Arthus-Bertrand
nm6205218	1	Anastasia Mikova
nm7544116	1	Sahraa Karimi
nm8140162	1	Raymund Ribay Gutierrez
nm1851321	1	Théo Court
nm5421179	1	Mehdi Barsaoui
nm1996352	1	Matthew Michael Carnahan
nm1180774	1	Keren Ben Rafael
nm2463111	1	Aleksandr Chernyaev
nm2047156	1	Fedor Lyass
nm0812850	1	Giancarlo Soldi
nm0058388	1	Bartabas
nm5617646	1	Amjad Abu Alala
nm3563342	3	Jayro Bustamante
nm5859010	1	Adam Marino
nm0923330	2	Tanya Wexler
nm9733428	1	Tymur Yashchenko
nm3354020	3	Raj Chakraborty
nm7990964	1	Sunny Denvi
nm4714963	1	Laurent Micheli
nm7918371	1	Yoann Guillouzouic
nm3660287	1	Eric Baudelaire
nm2644670	1	Mickey Fonseca
nm1893652	1	Joachim Hedén
nm3603277	2	Nizam Razak
nm7925452	1	Dzubir Mohamed Zakaria
nm4484663	1	Léo Karmann
nm3515814	1	Sung-a Yoon
nm4919190	1	Hassen Ferhani
nm3648997	1	Yosep Anggi Noen
nm2196971	1	Nadège Trebal
nm11572175	1	Cheng Weiping
nm0169806	2	Taika Waititi
nm0480850	1	Laurent Lafitte
nm1229520	1	Ben Falcone
nm5820154	2	Ilya Naishuller
nm5286380	1	Lendita Zeqiraj
nm0236226	2	Michael Dowse
nm4219902	6	Park Hoon-jung
nm1096471	1	Ginevra Elkann
nm4252203	1	Il Cho
nm15562617	1	Jo Il Hyung
nm3575557	1	Kery James
nm8604412	1	Leïla Sy
nm11397394	1	Sergey Chernikov
nm5592581	1	Rajiv Chilaka
nm5598697	1	Binayak Das
nm2274197	1	Valeri Milev
nm0223924	1	Gianni Di Gregorio
nm4818478	1	Ivan Tymchenko
nm3851426	2	Tarek Boudali
nm0507913	1	Katia Lewkowicz
nm1933734	1	Julie Manoukian
nm1843049	1	Jézabel Marques
nm0895752	2	Arnaud Viard
nm0081179	2	Thomas Bidegain
nm1175497	2	Cyril Gelblat
nm5099330	3	Vianney Lebasque
nm2348224	2	Adrià García
nm9527558	1	Vinod D.L.
nm10880739	1	Zhiwei Deng
nm9814062	1	Juansheng Shi
nm1384611	1	McKay Daines
nm5370659	1	Jordan Cann
nm3912583	1	Romane Simon
nm4922817	1	Édouard Bergeon
nm1027685	2	Zackary Adler
nm0023517	2	Ruben Alves
nm15069738	1	Zhuang Jieqiong
nm0023859	6	Keita Amemiya
nm2092557	1	Frédéric Carpentier
nm1363374	1	Chandra Prakash Dwivedi
nm1318381	4	Nicolas Benamou
nm1316194	1	Julien Weill
nm2356507	5	Harish Shankar
nm10787106	1	Park Ilho
nm5058881	1	Rodrigo Guerrero
nm1672531	1	Volkan Kocatürk
nm4249592	1	Metin Turguç
nm2495795	1	Özlem Koza
nm10429652	1	Tetsuro Kodama
nm9514022	2	Prasanth Varma
nm1918281	1	Audrey Cummings
nm1970598	2	Kirill Serebrennikov
nm3723066	1	Tony Glazer
nm8679686	1	Keisuke Shinohara
nm2420940	1	Kazuya Nomura
nm0700872	14	Puri Jagannadh
nm5060304	1	A.R. Sreedhar
nm1211787	2	Rodolphe Lauga
nm6333509	1	Jacky Lee
nm4206753	1	Reza Ghassemi
nm4093242	1	Adam VillaSeñor
nm0348495	6	Sanjay Gupta
nm7612957	1	Yûta Murano
nm3595665	3	Thiru
nm1506112	1	Won-jun Ha
nm0514921	1	Fendou Liu
nm3902889	3	Anil Ravipudi
nm1677976	2	S Krishna
nm0534856	1	Madhavan
nm2374711	1	Thomas Germaine
nm2177061	2	Abholghassem Talebi
nm1167591	3	Shafi
nm6153366	2	Woo-seok Yang
nm0001469	1	Barry Levinson
nm2419150	1	Jamie Noel
nm0220812	1	Devang Desai
nm2024446	1	Aditya Datt
nm3563067	1	Dae-min Park
nm1593802	2	Hyeon Na
nm0948027	1	Soon-rye Yim
nm10570586	1	Jacky Gan
nm1167933	2	Damián Szifron
nm4306158	1	Miguel Llansó
nm0076307	4	Ludovic Bernard
nm0783879	1	Elie Semoun
nm0151135	1	Tony Chan
nm4706472	1	Giorgio Bruno
nm0759536	2	David Salzberg
nm2021934	2	Christian Tureaud
nm3481620	2	Sashi Kiran Tikka
nm3844044	1	Won-sub Choi
nm10248645	1	Jason Xiang
nm0274842	1	Chad Ferrin
nm0821432	4	Chad Stahelski
nm0032714	6	Sherif Arafa
nm0172018	1	Marc Collin
nm3774632	1	Robin Pront
nm7840985	1	Raju Desai
nm1125305	1	Vishal Desai
nm5367831	3	Julien Abraham
nm1802591	1	Alon Gur Arye
nm3016796	1	Greg Derasmo
nm2268805	2	Sicheng Chen
nm1712317	2	Jason Kwan
nm0939147	8	Jing Wong
nm3682407	1	Pil Gam-Sung
nm0241622	8	Bruno Dumont
nm1680442	2	Jae-geun Yoon
nm0332740	1	Everardo Gout
nm1532523	1	Eshom Nelms
nm1534497	1	Ian Nelms
nm0035305	2	François Armanet
nm5732579	2	Jonathan Milott
nm5722382	2	Cary Murnion
nm1569807	5	Dong-hoon Choi
nm6637512	1	Karim Saheb
nm1561185	1	Adrian Bol
nm0213572	1	Jacques Debs
nm2201509	2	Shûtarô Oku
nm7501960	1	Kamran Akbar Khan
nm7504218	1	Kamran Akbar Khan
nm0540962	2	Mathias Malzieu
nm4414490	1	Hashim Nadeem
nm3315387	7	Vishnuvardhan
nm2955107	2	Raj Kumar Gupta
nm2453579	1	Lee Cheol-ha
nm1424547	1	Cheon Myeong-Gwan
nm0002989	1	Andrew Stevens
nm0596364	2	Sergey Mokritskiy
nm0725935	1	Josh Ridgway
nm1031639	2	Cedric Nicolas-Troyan
nm0061582	1	Stéphane Batut
nm0710639	1	Alain Raoust
nm3136289	1	Takashi Doscher
nm3534176	1	Johnny Ma
nm5237088	1	Alaeddine Slim
nm3302367	1	Juris Kursietis
nm2172605	1	Levan Akin
nm6519227	1	Carlos Tribiño Mamby
nm5893763	1	Alaa Eddine Aljem
nm3969062	1	Cesar Diaz
nm4942492	1	Sofía Quirós
nm4586902	1	Amin Sidi-Boumédiène
nm2167460	1	Frédéric Petitjean
nm0006620	5	Jean-Pierre Mocky
nm0994368	2	Magnus Martens
nm1464314	3	Sudha Kongara
nm0631118	1	Daron Niemerow
nm7769008	1	Tino Christian Von Struckmann
nm1581464	2	Sharmeen Obaid-Chinoy
nm2497546	2	David F. Sandberg
nm0305368	5	Nicole Garcia
nm0451155	3	Ahmed Khan
nm5319181	1	Aziz Tazi
nm1077423	1	Yoshiyuki Momose
nm1293863	1	Hiroyuki Morita
nm0652951	1	Naohito Takahashi
nm6209132	1	Alexe Poukine
nm3741331	1	Ezequiel Yanco
nm2131687	2	Héctor Cabello Reyes
nm8804521	1	Marvick Eduardo Núñez Aguilera
nm5880364	1	Behzad Khambata
nm10686167	1	Léo Bizeul
nm7373491	2	Vijay Kumar
nm2392459	1	Makoto Hanafusa
nm2395339	1	Ryuichi Yagi
nm3960381	1	Rubaiyat Hossain
nm4870005	1	Erwan Le Duc
nm4064087	1	Nora Martirosyan
nm1140699	4	Rabah Ameur-Zaïmeche
nm5269807	2	S. Prabhakaran
nm5679126	1	Ninja Thyberg
nm4102306	1	Ryuji Yamakita
nm8738653	1	Nick Sarkisov
nm1460159	10	Rohit Shetty
nm5001945	2	Kirill Sokolov
nm3417120	2	Pedring Lopez
nm4422247	1	Jeong-hoon Kim
nm3971343	1	Gopi Puthran
nm1777967	4	A.L. Vijay
nm3968338	1	Siwei Cui
nm1463050	1	Pierre de Suzzoni
nm1199305	3	Anne Giafferi
nm10564978	1	Abhishek Dudhaiya
nm3462290	1	Michael Matthews
nm9876442	1	Vishwak Sen
nm0504267	4	Jalil Lespert
nm1995246	2	Géraldine Nakache
nm0553237	4	Pierre-François Martin-Laval
nm2603743	1	Fabrice Bracq
nm2677924	4	Joann Sfar
nm1572716	1	Danila Kozlovskiy
nm3344222	3	Damien Manivel
nm0053228	6	Ernie Barbarash
nm1217362	1	Katsuhide Motoki
nm6254427	1	Azfar Jafri
nm8301057	2	Jazz Boon
nm2384659	1	Anastasiya Popova
nm7368361	2	Jean-Jacques Denis
nm4247366	2	Anthony Roux
nm0117806	1	Jan Bubenicek
nm1703610	1	Denisa Grimmová
nm2520299	1	Iura Luncasu
nm5709331	1	Julien Botzanowski
nm0852244	2	Deane Taylor
nm0003021	2	Chris McKay
nm3482943	3	Han-min Kim
nm4586838	1	Nicolas Blies
nm7098678	1	Stéphane Hueber-Blies
nm2582442	1	Denis Lambert
nm1589515	1	Lluís Quílez
nm5282604	1	Aritz Moreno
nm8486999	1	Masayoshi Takesue
nm5929671	1	Khadar Ayderus Ahmed
nm6073824	3	Prashanth Neel
nm1840964	1	Tibor Bánóczki
nm3275697	1	Sarolta Szabó
nm1335451	1	Gitanjali Rao
nm2916570	2	Rémi Chayé
nm8381788	3	Mehdi Idir
nm2120560	2	Grand Corps Malade
nm4180240	1	Alberto Vázquez
nm0583939	1	Florence Miailhe
nm0115825	1	Matthias Bruhn
nm1346629	1	Ralf Kukula
nm3021346	1	Jérémy Clapin
nm3063751	1	Andrew Louis
nm1868177	1	Ladj Ly
nm4853354	1	Aditya Sarpotdar
nm3966897	1	Joe Eddy
nm5426265	2	Ponkumaran
nm3275420	1	Carlo Mirabella-Davis
nm0915394	5	Keoni Waxman
nm3272766	1	Abe Rosenberg
nm3909375	1	Lilly Heart Marriott
nm1747121	2	Matt Mitchell
nm3728575	1	Lee Yong-ju
nm1473010	1	Robbie Grewal
nm7110804	1	Yong-ho Son
nm5382382	1	Charlène Favier
nm1984504	1	K.V. Guhan
nm4632782	1	Shahrbanoo Sadat
nm3550991	1	Alexey Nuzhny
nm1129069	1	Uri L. Schwarz
nm3108047	2	Franco Lolli
nm3819854	1	Om Raut
nm0058401	5	Sharunas Bartas
nm1942303	1	Gerardo Olivares
nm3009133	2	Massoud Bakhshi
nm0285090	3	Frédéric Fonteyne
nm2973991	1	Anne Paulicevich
nm4914661	4	Egor Baranov
nm2653225	1	Helmi Yusof
nm7920254	1	Saeed Roustayi
nm4189845	1	Vincent Le Port
nm3492835	1	Paul H. Boge
nm2683602	3	Stéphane Demoustier
nm1888018	1	Jessica Palud
nm2513961	2	David Perrault
nm2488216	2	Boris Lojkine
nm5738822	1	Antoine de Bary
nm2022382	1	Abdel Raouf Dafri
nm3939436	1	Sarah Suco
nm6385596	1	Aude Léa Rapin
nm1242172	1	Rúnar Rúnarsson
nm9957570	1	Manele Labidi
nm2574581	3	Jean-Charles Hue
nm4922287	1	Eléa Gobbé-Mévellec
nm1176219	2	João Nicolau
nm0630112	9	Guillaume Nicloux
nm3578957	2	M. Rajesh
nm4455533	1	Stefon Bristol
nm0478799	2	Alexandre de La Patellière
nm1141181	3	Matthieu Delaporte
nm9549933	1	Alexandre Leter
nm9549926	1	Maxim Jean
nm0198746	2	Anca Damian
nm2839503	2	Bujar Alimani
nm5824384	1	Pawan Wadeyar
nm7455089	1	Jeong-Yeol Choi
nm8694244	1	Lee Won-tae
nm2974384	1	Won-Chan Hong
nm3613566	4	Yeon Sang-ho
nm2303963	2	Kim Byung-seo
nm1409622	1	Lee Hae-jun
nm6288596	1	Venkat Mohan
nm3594488	1	Adrian Acevedo-Smith
nm4686929	1	Arturo Acevedo-Smith
nm4888030	1	Ninian Doff
nm0497682	2	Khan Lee
nm1119868	2	Eric Tosti
nm0785227	1	Andy Serkis
nm6503857	1	Phil Blattenberger
nm1583697	1	Gilles Penso
nm4314074	1	Alexandre Poncet
nm1288838	1	Walter Veltroni
nm1442514	11	S.S. Rajamouli
nm0480768	4	Gabriel Julien-Laferrière
nm3692389	1	Dennis Conrad
nm0157363	3	Kôichi Chigira
nm10443573	1	Zhihong Chen
nm0358859	1	Emmanuel Hamon
nm1626854	1	Shaun Paul Piccinino
nm0019723	1	Adolfo Alix Jr.
nm2331413	1	Raphaël Balboni
nm2327785	1	Méryl Fortunat-Rossi
nm5940104	1	Pablo Munoz Gomez
nm2324637	1	Xavier Seron
nm3621052	1	Ann Sirot
nm0792263	2	Taylor Sheridan
nm0741262	1	Bernard Rose
nm1298259	1	Rajib Biswas
nm3359146	4	Rabi Kinagi
nm1938064	1	Deon Taylor
nm0258784	1	Yilmaz Erdogan
nm0412495	1	Guillermo Iván
nm0332950	2	Ashutosh Gowariker
nm1594248	4	Alexandre Astier
nm1956560	2	Renaud Barret
nm2843690	2	Neus Ballús
nm2415918	3	Anton Megerdichev
nm0795290	1	Michael Showalter
nm2265658	1	Burak Çevik
nm0390822	1	Savage Steve Holland
nm2563164	1	Josephine Mackerras
nm0323937	3	Fabienne Godet
nm7455249	1	Jung-Ho Lee
nm2546059	1	Burhan Qurbani
nm9322578	2	Yunsung Kang
nm1615914	2	José Alcala
nm0919227	1	Ina Weisse
nm3890574	2	Óliver Laxe
nm1963886	1	Grímur Hákonarson
nm0681422	2	Xavier Picard
nm1345862	2	Hélier Cisterne
nm0029242	9	André Téchiné
nm0069166	3	Marco Bellocchio
nm0002611	1	Claus Drexel
nm0724156	1	James Richards
nm2420471	1	Karen Oganesyan
nm0151630	4	Aman Chang
nm13061862	1	Bingguang Li
nm6771357	1	Bai Wu
nm5328157	1	Hugo König
nm0835294	1	Teona Strugar Mitevska
nm2556572	4	Lee Jeong-beom
nm2113089	1	Yuval Adler
nm0258221	1	Ildikó Enyedi
nm4142927	2	Navot Papushado
nm1635713	3	Hidenori Ishida
nm0437480	7	Osamu Kaneda
nm5680680	1	Saiji Yakumo
nm8994630	2	Bong-han Kim
nm2008414	4	Won Shin-yeon
nm1058259	2	G.J. Echternkamp
nm0240987	1	Martine Dugowson
nm0378932	1	Karoline Herfurth
nm0282708	5	Isaac Florentine
nm2202538	1	Rambod Javan
nm3035042	1	Keinosuke Hara
nm1672061	1	Issei Shibata
nm8678743	1	John Paul Ceramello
nm4869042	1	Eddie Rocky Rivera
nm3282884	1	Danielle Lessovitz
nm2541369	1	Tae-Yun Kim
nm3083166	1	Lee Sang-geun
nm4114096	1	Tetsuo Yajima
nm10610490	1	Jung Da-Won
nm4307147	1	Yoon Sunghyun
nm5614277	1	Juven Cavazos
nm0244378	3	Xavier Durringer
nm10398220	1	Maciej Kawulski
nm8460699	2	Joo-hwan Kim
nm6032354	1	Igor Tuveri
nm4394673	1	Fei Xing
nm2032473	1	Adarsh Jain
nm5263494	3	Tomohisa Taguchi
nm3558079	1	Genta Satô
nm3648455	1	Nimrod Eldar
nm1287472	2	Hiroshi Nishikiori
nm2254779	2	Benoît Forgeard
nm0312315	3	Hugo Gélin
nm9605356	1	Rajesh
nm3644370	1	Benjamin Combes
nm3275646	1	Geovanni Molina
nm1804614	3	Ali Abbas Zafar
nm3488838	1	Shankar Ramakrishnan
nm1500124	4	M. Padmakumar
nm3946106	3	Vysakh
nm10369087	1	Kyeong-Taek Lim
nm1621836	1	Alexandre Vallès
nm6884499	1	Michal Otlowski
nm0777881	6	Robert Schwentke
nm9152447	1	Can Emre
nm7512971	1	Cem Özüduru
nm2956073	1	David Newton
nm5831893	1	Jun-hee Han
nm3781891	1	Matthew J. Adams
nm0107780	1	Gordon Bressack
nm3893092	1	Dan Brownlie
nm4259291	1	Jarrett Furst
nm3697799	1	Keiron Hollett
nm6149501	1	Matt Iwinski
nm5220868	1	Benjamin James
nm3359084	1	Hunter Johnson
nm5315104	1	Christopher Jolley
nm7018774	1	Jason Lorah
nm3467359	1	John T. Mickevich
nm1639750	1	Mark Alan Miller
nm6978964	1	Kiko Morah
nm6935209	1	Tony Newton
nm0003587	1	John Penney
nm3025400	1	Shawn C. Phillips
nm1891137	1	Nick Principe
nm1049039	1	Timo Rose
nm1546474	1	Shane Ryan-Reid
nm1699123	1	Emir Skalonja
nm4800654	1	Steven S. Vrooman
nm2445201	4	Takashi Ôtsuka
nm4477064	1	Serhat Karaaslan
nm1213790	1	Roman Prygunov
nm1694163	1	Lon Beyer
nm4998869	1	Lee Byeong-heon
nm2242451	1	Mika Ninagawa
nm1921714	1	Ilker Çatak
nm10106511	1	Siddharth Thatholu
nm1356588	3	Stefano Sollima
nm4086269	1	Chase Dudley
nm4224379	1	Johannes Hartmann
nm4216122	1	Sandro Klopfstein
nm1274203	1	Martín Rosete
nm5403004	1	Alexander Raye Pimentel
nm2308774	1	Destin Daniel Cretton
nm7953294	2	T. Santhosh
nm7843107	1	Prabhu Srinivas
nm1384445	1	Robin Christian
nm4240899	1	Ofu Obekpa
nm5619726	2	Joe Lujan
nm3931392	1	David Bolt
nm8263214	1	Martin Escoffier
nm8441994	1	Victor Habchy
nm0067747	1	Kirill Belevich
nm13585249	1	Yuriy Ilin
nm10247242	1	Sreenivas Mamilla
nm3859342	3	Lijo Jose Pellissery
nm1335387	1	Prithviraj Sukumaran
nm3961347	1	Corey Pearson
nm9831771	1	Sudip E.S.
nm6202776	1	Jenni Ivers
nm3941484	1	Basile Doganis
nm9825418	1	Bharat Kamma
nm7945016	1	Nadeem Cheema
nm5961051	3	Atlee
nm0906710	3	Setsurô Wakamatsu
nm1595355	2	Richard Colton
nm0569653	1	Jen McGowan
nm4301161	2	Rajesh M. Selva
nm2317858	1	Talal Selhami
nm0579370	3	Rubén Mendoza
nm1371074	3	Kang Hyo-jin
nm0442896	3	Minoru Kawasaki
nm0132120	2	Stephen S. Campanelli
nm2880943	2	Liam O'Donnell
nm0222409	1	Claire Devers
nm0946875	10	Herman Yau
nm12667379	2	Shane Comley-White
nm0319213	1	Vince Gilligan
nm0094521	1	Margaux Bonhomme
nm0227625	8	Sheng Ding
nm2630323	3	Justine Triet
nm4154862	1	Giannis Papadakos
nm10019274	1	Chuanlin Sun
nm4395296	1	Seth Savoy
nm5994213	1	Saquan Jones
nm1923871	2	Alexey A. Petrukhin
nm0452002	1	Konstantin Khudyakov
nm4781635	2	Byung-woo Kim
nm7947822	1	Lee Seung-won
nm1469191	1	Tim Kirkby
nm2916138	1	Nicholas Naylor
nm4383272	1	Andre Chiew
nm3911512	1	Joel Soh
nm0080315	1	Mahesh Bhatt
nm9920409	1	Lingfeng Zhu
nm2198679	1	Erwan Marinopoulos
nm7950804	1	Kim Min-Ho
nm3741793	1	Adolfo Martínez Orzynski
nm0554920	1	Adolfo Martínez Solares
nm6806275	1	Nathan Ambrosioni
nm3838863	1	Juan José Patón
nm7348359	1	Elena Kizilova
nm2336554	1	Aditya Dhar
nm0404748	1	Sven Huybrechts
nm4805576	2	Yutaka Uemura
nm1425958	1	Katsushi Sakurabi
nm7626188	1	Yuhei Sakuragi
nm8942636	1	Naoki Kotani
nm0942875	1	Tom Wright
nm3563056	1	Kevin Glynn
nm5717475	1	Rob Smat
nm2357819	3	Brian A. Miller
nm10187096	1	Zahir Omar
nm0386238	1	Tadashi Hiramatsu
nm0557950	1	Shôichi Masuo
nm2031461	1	Atsushi Nishigori
nm10344408	1	Huang He
nm2404627	1	Debaloy Bhattacharya
nm6136445	2	Harley Wallen
nm4454642	1	Bei'er Bao
nm10236102	1	Hiroshi Miyamoto
nm0408051	1	Isamu Imakake
nm0652443	1	Arsen A. Ostojic
nm1362893	2	Petr Jákl
nm0958276	1	Zubeen Garg
nm11156707	1	Achinta Shankar
nm1082611	1	Diederik Van Rooijen
nm2809933	1	Mark Cheng
nm3893748	4	Stephen Reynolds
nm9640880	1	Zhiyi Zhang
nm2310548	1	Jean-Philippe Gaud
nm0012541	3	Nikkhil Advani
nm0076780	1	Daniel Bernhardt
nm3708936	1	Alexandre Carrière
nm7488348	1	Benjamin de Los Santos
nm2404908	1	Beau Fowler
nm1402203	1	Will Gilbey
nm7109429	1	Ricky Greenwood
nm4065475	1	Adam Horton
nm4064236	1	Joe Horton
nm0556573	1	Adam Mason
nm5405354	1	Shelagh Rowan-Legg
nm1660249	1	Gary Andrews
nm1175128	1	Clint Butler
nm5143645	1	Adam Collins
nm5315854	1	Luke Radford
nm0632763	2	Satoshi Nishimura
nm4277769	1	Jonathan Elbers
nm10611364	1	Kazuhiko Hiramaki
nm10611363	1	Takuya Kawasaki
nm7403490	1	Tzu-Hsuan Hung
nm1961079	1	Tom Oesch
nm1634378	3	Takayuki Hamana
nm0746196	1	David Roux
nm4996483	2	Anthony Marciano
nm6133065	1	Romain Laguna
nm4160313	1	Jero Yun
nm2313783	1	Duccio Chiarini
nm0950701	2	Alan Yuen
nm1234631	2	Arne Toonen
nm3366745	1	Lowell Dean
nm0788858	5	Anil Sharma
nm3453283	1	Daniel Kwan
nm3215397	1	Daniel Scheinert
nm1092087	1	Sam Hargrave
nm2223178	1	Quarxx
nm6014885	2	Jimmy Henderson
nm0539495	1	Naresh Malhotra
nm1125282	1	Poul Berg
nm2620778	1	Sho Tsukikawa
nm0659711	1	Mitko Panov
nm4930666	1	Pierre-Emmanuel Le Goff
nm0653367	1	Élise Otzenberger
nm4874812	1	Benjamin Parent
nm4409981	1	Jonathan Desoindre
nm9484834	1	Ella Kowalska
nm2614658	1	Nikos Labôt
nm5764918	1	Kei Chika-ura
